,lat,lon,id,title,start_ts,report_type,severity,lat_long,severity_quadratic,city,anomalous
105809,50.37153,-4.14305,5FWD733J5hGy5BDRy13KCQ,Huge fire started in Plymouth flat - full investigation under way,2016-12-24 02:09:00,Natural Disaster,medium,"(50.37153, -4.1430499999999997)",9,Cardiff,1.0
105820,45.46427,9.18951,hCGl5H3J5hGNZt4N+RcZ4Q,Amri arrived in Italy via France,2016-12-24 02:08:42,Geopolitical,moderate,"(45.464269999999999, 9.1895100000000003)",4,Milan,1.0
105835,36.20124,37.16117,BDt41IXJ5hGk5A3Ry13KCQ,Syrian forces clear explosives in evacuated east Aleppo,2016-12-24 03:05:31,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25,Aleppo,1.0
105840,52.52437,13.41053,MCaz7n3J5hGD9BgX_zs7xg,"Berlin Christmas market attack suspect 'shot dead in shootout in Milan, Italy'",2016-12-24 02:08:59,Physical Threats,medium,"(52.524369999999998, 13.41053)",9,Berlin,1.0
105904,38.89511,-77.03637,8pfwIY7J5hGPaQ_Ry13KCQ,Harry Potter Robs Banks: 5 Craziest Crimes of Week,2016-12-24 04:04:57,Infrastructure,medium,"(38.895109999999995, -77.036369999999991)",9,"Washington, D.C.",1.0
105906,45.46427,9.18951,FvJjJo7J5hGPaQ_Ry13KCQ,State intervention in MPS to strengthen,2016-12-24 04:05:04,Infrastructure,moderate,"(45.464269999999999, 9.1895100000000003)",4,Milan,1.0
105908,35.91667,14.43333,Vjm6Ko7J5hGPaQ_Ry13KCQ,Libyan passenger plane hijacked and diverted to Malta – reports,2016-12-24 04:05:12,Other,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
105913,35.91667,14.43333,vEdKNY7J5hG3Kg_Ry13KCQ,Two hijackers said to be on board Libyan plane that diverted to Malta,2016-12-24 04:05:29,Other,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
105922,35.91667,14.43333,2OlLyYXJ5hG4rQ3Ry13KCQ,The Latest: Hijack negotiating team on standby in Malta,2016-12-24 03:05:12,Other,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
105933,36.20124,37.16117,+ISLzoXJ5hG1Pt8N+RcZ4Q,Rebel shelling kills 3 in government-held Aleppo,2016-12-24 03:05:21,Infrastructure,extreme,"(36.201240000000006, 37.161169999999998)",25,Aleppo,1.0
105990,45.53329,9.22585,HJ8ewYXJ5hGEud8N+RcZ4Q,Trainee policeman killed Amri,2016-12-24 03:04:58,Crime,medium,"(45.533290000000001, 9.2258499999999994)",9,Milan,1.0
105997,45.46427,9.18951,TPkTxIXJ5hGgGxsX_zs7xg,Man shot dead in Milan identified as Berlin attacker,2016-12-24 03:05:03,Physical Threats,high,"(45.464269999999999, 9.1895100000000003)",16,Milan,1.0
106018,34.05223,-118.24368,2kkm2IXJ5hG0SxsX_zs7xg,"Bay Area Storm Causes Flight Delays, Cancellations",2016-12-24 03:05:37,Other,medium,"(34.052230000000002, -118.24368)",9,Los Angeles,1.0
106022,35.91667,14.43333,dq5Q5IXJ5hG9HxsX_zs7xg,"BREAKING NEWS: Aircraft changes course abruptly, lands in Malta; potential hijack - PM",2016-12-24 03:05:57,Other,extreme,"(35.916670000000003, 14.433329999999998)",25,Palermo,1.0
106033,34.35753,-119.12603,xuVs14XJ5hG1Pt8N+RcZ4Q,"Winter Storm to Bring Heavy Rain, Flash Flooding Potential to SoCal",2016-12-24 03:05:36,Infrastructure,moderate,"(34.357529999999997, -119.12603)",4,Los Angeles,1.0
106181,60.0,100.0,ipxrI47J5hGkdBkX_zs7xg,Russia Not to Spend Unaffordable Amounts in Case of Arms Race - Putin,2016-12-24 04:04:59,Geopolitical,moderate,"(60.0, 100.0)",4,Krasnoyarsk,1.0
106182,35.0,38.0,vkauJY7J5hGkdBkX_zs7xg,'Dozens of civilians killed' by Turkish airstrikes in Syria,2016-12-24 04:05:03,Geopolitical,extreme,"(35.0, 38.0)",25,Ḩamāh,1.0
106193,52.52437,13.41053,5GMeJ47J5hGfz+AN+RcZ4Q,Minister causes stir online after promising to hug policeman shot by Berlin terror suspect,2016-12-24 04:05:06,Physical Threats,moderate,"(52.524369999999998, 13.41053)",4,Berlin,1.0
106221,51.89863,-8.38961,ZJj3L47J5hGviOAN+RcZ4Q,Fire causes extensive damage to Georgian house in Cork,2016-12-24 04:05:20,Natural Disaster,medium,"(51.898629999999997, -8.3896100000000011)",9,Dublin,1.0
106223,35.91667,14.43333,UNHJM47J5hGviOAN+RcZ4Q,Malta: Libyan plane presumed to be hijacked has landed,2016-12-24 04:05:27,Other,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
106231,35.91667,14.43333,zhPUNo7J5hGCFRkX_zs7xg,Malta flight hijackers leave the plane along with the crew as airport drama ends peacefully,2016-12-24 04:05:32,Other,low,"(35.916670000000003, 14.433329999999998)",1,Palermo,1.0
106247,52.52437,13.41053,Sr6xhJbJ5hGMGg3Ry13KCQ,Berlin market attack suspect killed in shootout in northern Italy,2016-12-24 05:04:58,Physical Threats,medium,"(52.524369999999998, 13.41053)",9,Berlin,1.0
106273,45.46427,9.18951,xuBxhZbJ5hGQgxoX_zs7xg,Berlin Attack Suspect Killed In Shootout In Milan: Real-Time Updates,2016-12-24 05:05:00,Physical Threats,medium,"(45.464269999999999, 9.1895100000000003)",9,Milan,1.0
106279,35.91667,14.43333,4NAvhpbJ5hGRQuAN+RcZ4Q,Libyan plane hijack: Afriqiyah Airways flight 8U209 diverted to Malta,2016-12-24 05:05:01,Other,low,"(35.916670000000003, 14.433329999999998)",1,Palermo,1.0
106291,52.52437,13.41053,EL0cRI7J5hGLIA_Ry13KCQ,Police Verify Reports on Berlin Attack Suspect’s Presence in Northern Denmark,2016-12-24 04:05:54,Physical Threats,moderate,"(52.524369999999998, 13.41053)",4,Berlin,1.0
106292,35.91667,14.43333,kr9FRo7J5hGLIA_Ry13KCQ,"Hijacked Libyan plane lands in Malta, negotiations begin",2016-12-24 04:05:58,Other,medium,"(35.916670000000003, 14.433329999999998)",9,Palermo,1.0
106301,52.52437,13.41053,1qzQPo7J5hGviOAN+RcZ4Q,Berlin attack: Tunisian suspect Anis Amri shot dead in Italy,2016-12-24 04:05:45,Physical Threats,medium,"(52.524369999999998, 13.41053)",9,Berlin,1.0
106302,35.91667,14.43333,OvMAQY7J5hGviOAN+RcZ4Q,Afriqiyah Airways flight diverted to Malta after 'hijacking',2016-12-24 04:05:49,Other,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
106317,52.52437,13.41053,JpOKP47J5hGCFRkX_zs7xg,Italy says Berlin market attack suspect killed in shootout in Italy,2016-12-24 04:05:46,Physical Threats,medium,"(52.524369999999998, 13.41053)",9,Berlin,1.0
106320,42.83333,12.83333,+geRRY7J5hGFHRkX_zs7xg,Libyan plane hijacked: Maltese media,2016-12-24 04:05:57,Other,moderate,"(42.833329999999997, 12.83333)",4,Rome,1.0
106401,20.186111,80.005278,eIWNzZXJ5hGmiuAN+RcZ4Q,Suspected Maoist insurgents torch mining company trucks in Maharashtra state,2016-12-24 00:00:00,riskline_2,medium,"(20.186111, 80.005278000000004)",9,Chānda,1.0
106402,52.52437,13.41053,JCtneZbJ5hGcweAN+RcZ4Q,"Berlin attacker shot dead in Milan, confirms Italian government",2016-12-24 05:04:40,Physical Threats,medium,"(52.524369999999998, 13.41053)",9,Berlin,1.0
106403,35.91667,14.43333,WLaWe5bJ5hGcweAN+RcZ4Q,Malta's Prime Minister Warns of ‘Potential Hijack’ of Internal Libyan Flight,2016-12-24 05:04:43,Geopolitical,medium,"(35.916670000000003, 14.433329999999998)",9,Palermo,1.0
106409,51.5,-0.083333,5sVZw53J5hGGcw_Ry13KCQ,Storm Conor to trigger travel disruptions in northern and western Scotland on 25-26 December - Update,2016-12-25 00:00:00,riskline_5,moderate,"(51.5, -0.083333000000000004)",4,City of London,1.0
106413,45.46427,9.18951,FtGq4J7J5hGysg_Ry13KCQ,Berlin attack suspect passed through France,2016-12-24 06:04:49,Other,moderate,"(45.464269999999999, 9.1895100000000003)",4,Milan,1.0
106436,31.394057,67.185021,njDmEpDJ5hG+GQ3Ry13KCQ,Pakistani forces fire shells into Kandahar and Kunar provinces,2016-12-24 00:00:00,riskline_2,high,"(31.394057, 67.185020999999992)",16,Quetta,1.0
106447,52.52437,13.41053,9syoh5bJ5hGRmhoX_zs7xg,Berlin attack: Anis Amri shot dead in Milan,2016-12-24 05:05:03,Physical Threats,medium,"(52.524369999999998, 13.41053)",9,Berlin,1.0
106464,35.91667,14.43333,xNY6SafJ5hGFTN8N+RcZ4Q,"Libyan plane hijacked, lands in Malta: PM",2016-12-24 07:05:00,Other,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
106478,35.91667,14.43333,AvCigZbJ5hGdgeAN+RcZ4Q,Hijacking of Libyan Airliner to Malta Ends Without Bloodshed,2016-12-24 05:04:53,Geopolitical,low,"(35.916670000000003, 14.433329999999998)",1,Palermo,1.0
106492,35.91667,14.43333,WvuNjZbJ5hGMGg3Ry13KCQ,Hijacked Libyan plane headed for Malta: PM,2016-12-24 05:05:13,Other,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
106494,35.91667,14.43333,WBPC+Z7J5hGe2xgX_zs7xg,Passengers leaving hijacked plane in Malta,2016-12-24 06:05:31,Other,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
106515,39.76,-98.5,EKyv_J7J5hGrIuAN+RcZ4Q,Trump on nuclear weapons tweet: Let it be an arms race,2016-12-24 06:05:36,Physical Threats,moderate,"(39.759999999999998, -98.5)",4,Wichita,1.0
106517,35.91667,14.43333,hP00l5bJ5hGEShoX_zs7xg,"Libyan plane with 118 people aboard hijacked, lands in Malta; high-alert sounded",2016-12-24 05:05:30,Other,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
106530,52.52437,13.41053,WH3sUqfJ5hGr+RgX_zs7xg,"Suspect in Berlin Christmas market attack was under surveillance for months, is killed in police ...",2016-12-24 07:05:16,Physical Threats,extreme,"(52.524369999999998, 13.41053)",25,Berlin,1.0
106539,35.91667,14.43333,8PIajJbJ5hGSURoX_zs7xg,Malta state TV says two hijackers on diverted Libya plane have hand grenades and threatening to blow up aircraft,2016-12-24 05:05:11,Other,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
106540,52.52437,13.41053,XidJjpbJ5hGKwxoX_zs7xg,"'We're not at war', stoic Germans say after Berlin attack",2016-12-24 05:05:15,Other,moderate,"(52.524369999999998, 13.41053)",4,Berlin,1.0
106544,35.91667,14.43333,fFOrm5bJ5hGzlxoX_zs7xg,Malta says 2 hijackers are threatening to blow up Libyan plane with 118 passengers,2016-12-24 05:05:37,Geopolitical,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
106549,35.91667,14.43333,KOgtppbJ5hGhFBoX_zs7xg,"Pro-Gaddafi Libyan Plane Hijackers Surrender, Release Hostages",2016-12-24 05:05:55,Geopolitical,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
106555,35.91667,14.43333,XA8Ij5bJ5hGRQuAN+RcZ4Q,Breaking: Hijacked Libyan Plane Lands In Malta,2016-12-24 05:05:16,Other,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
106561,52.52437,13.41053,co1mnJbJ5hGm6OAN+RcZ4Q,German federal prosecutor to give update on Berlin attack probe,2016-12-24 05:05:38,Physical Threats,moderate,"(52.524369999999998, 13.41053)",4,Berlin,1.0
106564,35.91667,14.43333,JCKzpJbJ5hGHYOAN+RcZ4Q,Libyan plane carrying 118 people hijacked and diverted to Malta,2016-12-24 05:05:52,Other,low,"(35.916670000000003, 14.433329999999998)",1,Palermo,1.0
106566,52.52437,13.41053,YrgbqZbJ5hGHYOAN+RcZ4Q,Berlin Christmas market attack suspect killed in Milan shootout,2016-12-24 05:06:00,Physical Threats,medium,"(52.524369999999998, 13.41053)",9,Berlin,1.0
106568,9.05785,7.49508,EkOCrZbJ5hGHYOAN+RcZ4Q,DSS accuses Wike of sponsoring Abuja protests,2016-12-24 05:06:07,Other,moderate,"(9.0578500000000002, 7.4950800000000006)",4,Abuja,1.0
106572,52.52437,13.41053,cvK9j5bJ5hGMGg3Ry13KCQ,Berlin Truck Attack: Chief Suspect Killed By Police In Milan Shootout,2016-12-24 05:05:17,Physical Threats,medium,"(52.524369999999998, 13.41053)",9,Berlin,1.0
106573,35.91667,14.43333,JtYKkpbJ5hGQPQ3Ry13KCQ,'Hijacked' Libyan plane lands in Malta,2016-12-24 05:05:21,Other,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
106574,52.52437,13.41053,Psc2lJbJ5hGh6A3Ry13KCQ,"NEW INFORMATION: France tightens borders, still misses truck attack suspect",2016-12-24 05:05:25,Infrastructure,medium,"(52.524369999999998, 13.41053)",9,Berlin,1.0
106577,35.91667,14.43333,eu3wmpbJ5hGh6A3Ry13KCQ,"Libyan plane hijacked, lands in Malta with 118 on board",2016-12-24 05:05:36,Other,low,"(35.916670000000003, 14.433329999999998)",1,Palermo,1.0
106578,35.91667,14.43333,ysUbnZbJ5hGh6A3Ry13KCQ,'Hijackers threatening to blow up' passenger plane with 118 people on board in Malta,2016-12-24 05:05:39,Other,low,"(35.916670000000003, 14.433329999999998)",1,Palermo,1.0
106580,35.91667,14.43333,lmeaoZbJ5hGh6A3Ry13KCQ,Libyan aircraft diverted to Malta in 'hijack situation',2016-12-24 05:05:47,Other,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
106581,35.91667,14.43333,8qU1o5bJ5hGQ1A3Ry13KCQ,"Libyan plane hijacked by 2, lands in Malta; 118 onboard: Reports",2016-12-24 05:05:50,Other,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
106583,52.52437,13.41053,zmicp5bJ5hGREw3Ry13KCQ,Berlin truck attack suspect killed in Milan police shootout,2016-12-24 05:05:57,Physical Threats,medium,"(52.524369999999998, 13.41053)",9,Berlin,1.0
106672,9.05785,7.49508,PrtL_pbJ5hGR++AN+RcZ4Q,Wike Denies Sponsoring Protest Against FG,2016-12-24 05:08:23,Other,moderate,"(9.0578500000000002, 7.4950800000000006)",4,Abuja,1.0
106679,35.91667,14.43333,WkiB257J5hGT_hgX_zs7xg,"Airplane hijackers surrender, allow passengers and crew off Libyan plane in Malta",2016-12-24 06:04:40,Other,low,"(35.916670000000003, 14.433329999999998)",1,Palermo,1.0
106680,45.46427,9.18951,0u2s3Z7J5hGT_hgX_zs7xg,Terror Suspect Death in Milan Shows EU Security Gaps,2016-12-24 06:04:44,Physical Threats,moderate,"(45.464269999999999, 9.1895100000000003)",4,Milan,1.0
106685,39.76,-98.5,sl4u6J7J5hG_hBgX_zs7xg,UN Security Council votes 14-0 to condemn Israeli settlement construction,2016-12-24 06:05:01,Geopolitical,moderate,"(39.759999999999998, -98.5)",4,Wichita,1.0
106686,38.32402,-77.46832,ZmtX6p7J5hG_hBgX_zs7xg,"Police: High school student killed, another injured in crash",2016-12-24 06:05:05,Infrastructure,moderate,"(38.324020000000004, -77.468319999999991)",4,"Washington, D.C.",1.0
106697,9.05785,7.49508,jiywCpfJ5hGCCxoX_zs7xg,Nigeria: Buhari Gives Approval Impose of Curfew in Parts of Kaduna,2016-12-24 05:08:43,Physical Threats,moderate,"(9.0578500000000002, 7.4950800000000006)",4,Abuja,1.0
106733,37.77493,-122.41942,pEXgFJfJ5hGsDOAN+RcZ4Q,"Flight delays, cancellations affecting local travelers",2016-12-24 05:09:00,Other,medium,"(37.774929999999998, -122.41942)",9,San Francisco,1.0
106759,38.89511,-77.03637,vhIx357J5hGIVOAN+RcZ4Q,Egypt agrees to UN Israel vote delay in call with Trump,2016-12-24 06:04:46,Geopolitical,moderate,"(38.895109999999995, -77.036369999999991)",4,"Washington, D.C.",1.0
106770,35.91667,14.43333,8Gao5p7J5hGhq+AN+RcZ4Q,"Libyan plane hijacked by 2 ‘pro-Gaddafi terrorists’, lands in Malta: 82 men, 28 women, 1 infant onboard",2016-12-24 06:04:59,Other,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
106779,35.91667,14.43333,WFFw757J5hGhq+AN+RcZ4Q,Malta hostage situation: Hijackers threaten to blow up Afriqiyah Airways plane,2016-12-24 06:05:14,Physical Threats,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
106785,35.91667,14.43333,Nlft7Z7J5hGdEg_Ry13KCQ,Hijacked Libyan plane headed for Malta – PM,2016-12-24 06:05:11,Other,low,"(35.916670000000003, 14.433329999999998)",1,Palermo,1.0
106794,35.91667,14.43333,Ygij8Z7J5hGhq+AN+RcZ4Q,Maltese Airport Resumes Work After Hijacked Libyan Plane Landing – Spokesperson,2016-12-24 06:05:17,Other,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
106849,35.0,38.0,qnA0UqfJ5hG93t8N+RcZ4Q,Starry nights and empty streets in Syria's Idlib,2016-12-24 07:05:15,Geopolitical,moderate,"(35.0, 38.0)",4,Ḩamāh,1.0
106850,42.26259,-71.80229,CJSiU6fJ5hG+yxHRy13KCQ,Teen held without bail in school threat case,2016-12-24 07:05:18,Physical Threats,moderate,"(42.262590000000003, -71.802289999999999)",4,Boston,1.0
106865,39.76,-98.5,6N5vCZ_J5hGXDg_Ry13KCQ,Putin offers condolences over Berlin attack,2016-12-24 06:05:57,Geopolitical,moderate,"(39.759999999999998, -98.5)",4,Wichita,1.0
106870,45.46427,9.18951,0mrfCp_J5hGA1hgX_zs7xg,Berlin Truck Attack Suspect Killed in Shootout With Milan Police: Officials,2016-12-24 06:06:00,Physical Threats,medium,"(45.464269999999999, 9.1895100000000003)",9,Milan,1.0
106944,35.91667,14.43333,DPnUP6fJ5hGezRgX_zs7xg,"Libyan plane with 118 on board hijacked, diverted to Malta",2016-12-24 07:04:44,Other,low,"(35.916670000000003, 14.433329999999998)",1,Palermo,1.0
106950,48.69096,9.14062,dhQ0TKfJ5hGr+RgX_zs7xg,Iran spends €19 billion on France's Airbus planes,2016-12-24 07:05:05,Other,moderate,"(48.690959999999997, 9.1406200000000002)",4,Stuttgart,1.0
107004,35.91667,14.43333,xNsVrK_J5hGHzBoX_zs7xg,"Libyan plane hijack: All passengers now released, says Malta PM",2016-12-24 08:05:02,Other,low,"(35.916670000000003, 14.433329999999998)",1,Palermo,1.0
107005,36.20124,37.16117,akxIrq_J5hGtMhoX_zs7xg,25000 evacuated from east Aleppo so far: Red Cross,2016-12-24 08:05:06,Infrastructure,extreme,"(36.201240000000006, 37.161169999999998)",25,Aleppo,1.0
107013,36.2,37.6,pq3uaqDJ5hGugBsX_zs7xg,IS video shows two Turkish soldiers burned to death in Aleppo,2016-12-24 00:00:00,riskline_2,extreme,"(36.200000000000003, 37.600000000000001)",25,Aleppo,1.0
107022,34.116985,70.461125,YPkC6aPJ5hG83A_Ry13KCQ,US drone strike targets IS militants in Nangarhar province,2016-12-24 00:00:00,riskline_2,extreme,"(34.116985, 70.461124999999996)",25,Peshawar,1.0
107037,31.5,34.75,Oqf+wsjJ5hGvZeAN+RcZ4Q,Israel accuses Obama of orchestrating UN resolution condemning settlements,2016-12-24 11:04:38,Geopolitical,moderate,"(31.5, 34.75)",4,Gaza,1.0
107039,14.65,121.1,fjpnGKLJ5hGDkN4N+RcZ4Q,Latest drug-related killings reported in Metro Manila region,2016-12-24 00:00:00,riskline_4,medium,"(14.65, 121.09999999999999)",9,Antipolo,1.0
107042,35.91667,14.43333,2IaiQKfJ5hG4zd4N+RcZ4Q,Hijackers releasing passengers on Libyan plane in Malta,2016-12-24 07:04:46,Other,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
107044,52.52437,13.41053,ZkglaafJ5hG1lN4N+RcZ4Q,The Latest: Italy expels Tunisian over radicalization signs,2016-12-24 07:05:54,Geopolitical,moderate,"(52.524369999999998, 13.41053)",4,Berlin,1.0
107067,35.91667,14.43333,xkpZQafJ5hGG6hHRy13KCQ,All 109 passengers on hijacked Libyan plane released in Malta,2016-12-24 07:04:47,Other,medium,"(35.916670000000003, 14.433329999999998)",9,Palermo,1.0
107076,40.6801,-75.52991,kuSSVqfJ5hGaAt8N+RcZ4Q,Egypt: Pharmacists Demand Presidential Interference in Medicines Prices,2016-12-24 07:05:23,Geopolitical,moderate,"(40.680100000000003, -75.529910000000001)",4,Philadelphia,1.0
107082,41.3501,-72.07841,IkJ7RKfJ5hGAM98N+RcZ4Q,"Police: 3 pedestrians hit, killed in separate crashes",2016-12-24 07:04:52,Infrastructure,moderate,"(41.350099999999998, -72.078409999999991)",4,South Boston,1.0
107089,35.91667,14.43333,ZvdTq6_J5hGyKN4N+RcZ4Q,Hijacked Libyan plane lands in Malta: 63 passengers remain on board – video report,2016-12-24 08:05:01,Other,medium,"(35.916670000000003, 14.433329999999998)",9,Palermo,1.0
107103,35.91667,14.43333,_gzsRafJ5hG+yxHRy13KCQ,Malta PM: 25 passengers have left hijacked Libyan plane and more are disembarking,2016-12-24 07:04:55,Other,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
107115,33.88894,35.49442,Ojt6SKfJ5hG+yxHRy13KCQ,Takfiri terrorism does not belong to Islam: Hezbollah chief,2016-12-24 07:04:59,Physical Threats,moderate,"(33.888940000000005, 35.494419999999998)",4,Beirut,1.0
107140,35.91667,14.43333,xnuoTafJ5hGkjN8N+RcZ4Q,A film-shooting about a plane hijacking at Malta’s airport was interrupted by a real-life hijack,2016-12-24 07:05:08,Other,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
107142,1.0,38.0,auHdY6fJ5hGeht8N+RcZ4Q,President Kenyatta assents to seven bills including Ant-Bribery law,2016-12-24 07:05:45,Physical Threats,medium,"(1.0, 38.0)",9,Nairobi,1.0
107155,22.0,79.0,fHFfVKfJ5hGfNN8N+RcZ4Q,Demand for exotic fruit increasing quicker than for exotic vegetables,2016-12-24 07:05:19,Natural Disaster,moderate,"(22.0, 79.0)",4,Nagpur,1.0
107162,35.91667,14.43333,+PdcB7jJ5hGdHN8N+RcZ4Q,The Latest: Malta PM: Hijackers of Libyan plane surrender,2016-12-24 09:04:51,Physical Threats,low,"(35.916670000000003, 14.433329999999998)",1,Palermo,1.0
107165,35.91667,14.43333,UjurWafJ5hGr+RgX_zs7xg,Second group of 25 passengers leaves hijacked plane,2016-12-24 07:05:28,Other,medium,"(35.916670000000003, 14.433329999999998)",9,Palermo,1.0
107170,52.52437,13.41053,sryWZKfJ5hGB4xgX_zs7xg,Italian police kill Berlin attack suspect in shootout,2016-12-24 07:05:46,Physical Threats,medium,"(52.524369999999998, 13.41053)",9,Berlin,1.0
107173,42.02834,-97.417,jgUebafJ5hG+uRgX_zs7xg,Prominent northeast Nebraska couple killed in a car accident,2016-12-24 07:06:00,Infrastructure,medium,"(42.02834, -97.417000000000002)",9,Omaha,1.0
107180,35.91667,14.43333,0vTUVafJ5hGKJhHRy13KCQ,Libyan plane diverted to Malta in hijacking,2016-12-24 07:05:21,Other,moderate,"(35.916670000000003, 14.433329999999998)",4,Palermo,1.0
107183,35.0,38.0,0iu4XqfJ5hGXAxHRy13KCQ,US-Led Coalition Carries Out 8 Airstrikes Against Daesh Near Syria’s Raqqa,2016-12-24 07:05:36,Geopolitical,extreme,"(35.0, 38.0)",25,Ḩamāh,1.0
107186,35.91667,14.43333,GklbZafJ5hGXAxHRy13KCQ,"UPDATED: Women, children released from hijacked Libyan plane in Malta",2016-12-24 07:05:47,Other,low,"(35.916670000000003, 14.433329999999998)",1,Palermo,1.0
107187,22.0,79.0,QvT9Z6fJ5hGjSRHRy13KCQ,IAF to get another C-17 heavy transport aircraft; DAC gives nod,2016-12-24 07:05:52,Other,high,"(22.0, 79.0)",16,Nagpur,1.0
